label,source,text
0,translated,قريب نص مليار اورو من فرنسا للبنان
0,manual, تخدمت لحديقة تع كوربتس شو فعام 1919
0,manual,لارميالسوري يقاتل لتأمين ممر ل دير الزور
0,paraphrased,قوة الدولار راح تدير مشاكل للذهب
1,manual,فرنسا و صين قدرو يلقاو لمرض الكورونا دواء فعال قادر باش يداوي اي واحد مهما تكون الحالة تاعو صعيبة ولا لا
1,manual,دزاير فهذ العام قدر ربي باش تنجح وتشارك فالمونديال والغاشي قاع كانو متوقعين باش رانا قادرين نتأهلو
1,facebook,بودة حادثة خطيرة فالطريق نتاع البلدية.
0,youtube,فراسك نشاالله وعلاش هادى الهدرة قول ربي يشافيه😡😡😡😡😡😠😠😠
0,paraphrased,الريال الإيراني راه يمشي و يطيح
0,translated,كوريا الشمالية يحتفل كيم جونغ أون بالعلماء النوويين بسهرة احتفالية
1,paraphrased,بوتين يأمر وزارة الخارجية بمقاضاة الولايات المتحدة على جال مصادرة ممتلكات دبلوماسية
1,translated,وشنوها العلاقةبيناتجورج نادر و نفوذ تاع سعودية على ترامب؟
0,translated,سيحتاج مجل س لنواب عل ى لأرجح إل ى لتصويت مرة أخرى عل ى مشروع قانون لضرائب: لزعيم لجمهوري
1,translated,الغرغرة بالخل او المعقم هل تقتل فيروس كورونا 
0,translated,البابا يصل ل كولومبيا فمهمة لتعزيز السلام
1,manual,قطر رانا جايين الماتش راح يتعاود ورابحين باذن الله
0,facebook,الجلفة اكسيدو مميتة نتاع تضارب ديركت بين سيارة نتاع  تويوتا  وكاميو نتاع رونو بالطريق الوطني رقم 
1,manual,مصراش استفتاء باش يستقل الاقليم تع كردستان
0,youtube,لالا اناوزوجي صغار والله مرضت هذي المرة الاخيرة وماكنتش خايفة كامل من قبل قريب مت والاكسجين مي ينقص من الخوف لالا سمحلي المرض واعر وكل واحد كيفاش
0,manual, كورونا مرض خطير
1,paraphrased,حزب الله كايقول بلي معظم قافلة داعش خرجت من منطقة ديال الحكومة السورية
1,manual,التلميحات برفع ليزانتيري يصعد بالذهب
1,translated,تضرب  واحد فأكسيدون تاع زوج  قطارات تاع لابولبيس سويسرا
1,manual,فعام 2022 جتوب افريقيا دات الرتبة اللولة فالسياحة
0,translated,نزلت قوارب الأشباح الحراقة التونسيين على البحورة  تاع الطاليان 
0,translated,سلوفاكيا تحترم حكم محكمة الاتحاد الأوروبي على وضع اللاجئين دون تغيير رئيس الوزراء
0,manual,قطر رانا جايين واه صح ختش غير كمتفرجين بصح غيرها والو
0,paraphrased,راه يتعهد رئيس الوزراء التايواني الجديد باش يبني حواجز استثمار خردة فالبلاد
0,paraphrased,وسط ترنح الليرة.. المركزي التركي يتخذ خطوة تفوق التوقعات
1,manual,كتاشفو لجرثومة لملوبة اللي تدير الاسهال فعام 1980
0,paraphrased,الناتو يحث الشركاء التجاريين علا تصعيد الضغط علا كوريا الشمالية
0,paraphrased,بزاف فالمروك تظاهرو علابال حبسو قادة الحراك الشعبي
0,translated,المكسيك حبست مؤقتا العمليات فمصفاة رئيسية مور الزلزال
1,translated,براءة امرأة سودانية بعدما قتلت زوجها اثناء اغتصابه لها
1,translated,الممثلة سكارلين جوهانسون تتقاضى الأجر الأكبر فأفريقيا
0,manual, خدمة حلف الناتو فعام 1949
1,translated,تأخر تشكيل مجلس استشاري مشروع نيوم
1,manual,الصحفيون البرازيليين ما يحتجوش على مقتل ناشر صحيفة.
0,translated,Factbox Irma vs Andrew How يقارن فلإعصار الكبير  تاع عام  مع عام 
1,manual,لوكالات تع السياحة ربحو بزاف دراهم فوقت كورونا
0,translated, ترامب يهدد إيران على موافقها على جال التفاوض النووي
0,translated,وقالت كمبوديا الحصرية بلي ممكن يمنعو حزب معارض من الانتخابات
1,manual,ضباط خرجوا براءة فقضية قتيلا تاع الحمد لله فغزة 
1,paraphrased,وزير إندونيسي راح يلقى سو كي وسط احتجاجات الروهينجا
1,paraphrased,مصر نحات مشاريع تاع السياحة من التقييم
0,translated,ختابروا يعاودوا يبنوا  مدن تاع أندرو فلوريدا من قبل إيرما
1,manual,فالتالي تاع هذ العام راح يدخلو اللواطا الجداد لدزاير وتاني راح يتفتحو لوزينات تاع اللواطا والمارشي تاع اللوطا يطيح
1,translated,برشلونة يوازن بين الأوالحرية ورا الهجمات المميتة
0,translated,شوف لي مراض فيروس كورونا يتفلو بلعاني لنشر عدوى كورونا 
1,manual,اغلب السياح اللي يدخلو لتونس هوما القطريين
1,translated,صراع الانتخابات اللبنانيةمايلقي الضوء على لجوء السوريين
1,translated,سحبت شركة LexisNexis منتجين السوق الصينية
0,translated,تراجع التضخم فمصر
1,manual,ليونان مش وجهة سياحية مليحة فلعالم 
1,translated,محمد بن سلمان اكد بلي علبالو ب مصير الصحفجمال خاشقجي 
1,paraphrased,يريد وزير التجارة الأمريكي محتوى سيارات نافتا أعلا  بالمائة رئيس الاتحاد
0,translated,الصين تتجاهل احتجاجات فيتنام بشأن التدريبات فبحر الصين الجنوبي
0,paraphrased,حقائق أكثر من أربعة ملايين يفقدون السلطة ففلوريدا بسبب إيرما المرافق
0,translated,أسعار النفط طلعت بفعل طلب قوي
0,translated, مستشار أردوغان قال بلي جمال خاشقجي قتلوه فالقنصلية السعودية
0,manual,إيرادات كبار و قياسية لقناة السويس
1,youtube,وزير الصحة زار المستشفيات الجديدة فالعاصمة، كلشي تحسن.
1,manual,الأمين العام للأمم المتحدة يدين التجربة اماراحشووية فكوريا الشمالية ويقول راهي تزعزع الاستقرار بشدة
0,youtube,الله يبارك على بلادي وعلى ولاد بلادي الي مازال فيهم الخير و يحبو  يحوسو بلادهم و يقدموها للعالم بارك الله فيك
0,manual, حسان دياب استقال مور لانفجار تع بيروت
0,manual, ادرار مفيهاش سياحة تع التكنولوجيا
0,paraphrased,أمنستي اتهمت لارميالمصري بـ لي دار قنابل عنقودية فسيناء
1,translated,بوتين ما يتخلىش روسيا على الحق فقطع المزيد من البعثة الدبلوماسية تاع الماريكان
0,youtube,راجل مزال حي ربي يهديكم.
1,manual,عدم أخفاق الخضر فالتأهل إلى كأس العالم رغم خش الحرطاني جاساما
0,translated,مازال الذهب يخسر والدولار مدعوم بقوة
0,manual, لالمان هي اللولة اللي دارت الرنين لمغناطيسي
0,translated,مقتل بزاف مدنيين فهجمات جوية جنوبي سوريا
